"Stock","Year","Season","Area","Country","Effort","Catch.Cat.","Report.cat.","Fleets","Caton","SampledCatch","NumAgeMeasurement","NumLengthMeasurements","NumSamplesAge","NumSamplesLength","MaleLngt160","MaleLngt170","MaleLngt180","MaleLngt190","MaleLngt200","MaleLngt210","MaleLngt220","MaleLngt230","MaleLngt240","MaleLngt250","MaleLngt260","MaleLngt270","MaleLngt280","MaleLngt290","MaleLngt300","MaleLngt310","MaleLngt320","MaleLngt330","MaleLngt340","MaleLngt350","MaleLngt360","MaleLngt370","MaleLngt380","MaleLngt390","MaleLngt400","MaleLngt410","MaleLngt420","MaleLngt430","MaleLngt440","MaleLngt450","MaleLngt460","MaleLngt470","MaleLngt480","MaleLngt490","MaleLngt500","MaleLngt510","MaleLngt520","MaleLngt530","MaleLngt540","MaleLngt550","MaleLngt560","MaleLngt570","MaleLngt580","MaleLngt590","MaleLngt600","MaleLngt610","MaleLngt620","MaleLngt630","MaleLngt640","MaleLngt660","MaleLngt710","FemaleLngt160","FemaleLngt170","FemaleLngt180","FemaleLngt190","FemaleLngt200","FemaleLngt210","FemaleLngt220","FemaleLngt230","FemaleLngt240","FemaleLngt250","FemaleLngt260","FemaleLngt270","FemaleLngt280","FemaleLngt290","FemaleLngt300","FemaleLngt310","FemaleLngt320","FemaleLngt330","FemaleLngt340","FemaleLngt350","FemaleLngt360","FemaleLngt370","FemaleLngt380","FemaleLngt390","FemaleLngt400","FemaleLngt410","FemaleLngt420","FemaleLngt430","FemaleLngt440","FemaleLngt450","FemaleLngt460","FemaleLngt470","FemaleLngt480","FemaleLngt490","FemaleLngt500","FemaleLngt510","FemaleLngt520","FemaleLngt530","FemaleLngt540","FemaleLngt550","FemaleLngt560","FemaleLngt570","FemaleLngt580","FemaleLngt590","FemaleLngt600","FemaleLngt610","FemaleLngt620","FemaleLngt630","FemaleLngt640","FemaleLngt660","FemaleLngt710","UndeterminedLngt160","UndeterminedLngt170","UndeterminedLngt180","UndeterminedLngt190","UndeterminedLngt200","UndeterminedLngt210","UndeterminedLngt220","UndeterminedLngt230","UndeterminedLngt240","UndeterminedLngt250","UndeterminedLngt260","UndeterminedLngt270","UndeterminedLngt280","UndeterminedLngt290","UndeterminedLngt300","UndeterminedLngt310","UndeterminedLngt320","UndeterminedLngt330","UndeterminedLngt340","UndeterminedLngt350","UndeterminedLngt360","UndeterminedLngt370","UndeterminedLngt380","UndeterminedLngt390","UndeterminedLngt400","UndeterminedLngt410","UndeterminedLngt420","UndeterminedLngt430","UndeterminedLngt440","UndeterminedLngt450","UndeterminedLngt460","UndeterminedLngt470","UndeterminedLngt480","UndeterminedLngt490","UndeterminedLngt500","UndeterminedLngt510","UndeterminedLngt520","UndeterminedLngt530","UndeterminedLngt540","UndeterminedLngt550","UndeterminedLngt560","UndeterminedLngt570","UndeterminedLngt580","UndeterminedLngt590","UndeterminedLngt600","UndeterminedLngt610","UndeterminedLngt620","UndeterminedLngt630","UndeterminedLngt640","UndeterminedLngt660","UndeterminedLngt710","MaleLngt150","MaleLngt650","FemaleLngt150","FemaleLngt650","UndeterminedLngt150","UndeterminedLngt650","MaleLngt120","MaleLngt140","FemaleLngt120","FemaleLngt140","UndeterminedLngt120","UndeterminedLngt140","MaleLngt670","FemaleLngt670","UndeterminedLngt670","MaleLngt690","FemaleLngt690","UndeterminedLngt690"
"ple.27.7e",2014,"2","27.7.e","UK (England)",-9,"D","A-All - reporte","TBB_DEF_70-99_0_0_all",59420,0,0,309,0,76,0,NA,0,0,0,0,0,2496.13,8736.46,15236.59,26387.68,25507.35,21395.42,14976.79,7488.4,1426.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,0,738.65,5165.47,14276.98,25507.35,21957.05,34821.04,37620.28,23548.33,7310.1,5348.85,1069.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2014,"3","27.7.e","UK (England)",-9,"D","A-All - reporte","OTB_DEF_>=120_0_0_all",3769,0,0,420,0,29,0,NA,0,0,0,136.13,748.74,1066.39,1185.13,1735.72,1797.44,1580.68,960.51,605.04,363.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,204.2,831.78,998.32,1557.99,2146.02,1756.14,1119.33,1225.21,484.04,60.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2014,"4","27.7.e","UK (England)",-9,"D","A-All - reporte","TBB_DEF_70-99_0_0_all",105955,0,0,435,0,69,0,NA,0,0,0,0,0,0,2146.49,3519.42,15044.04,21579.73,30073.26,33055.27,15664.78,24216.69,8288.58,3838.16,1684.99,966.37,0,752.92,0,752.92,0,0,752.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,3854.6,4606,20028.1,37417.98,39459.17,35436.9,29811.3,12545.54,15048.25,3854.6,2642.28,3519.42,2513.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2014,"2","27.7.e","UK (England)",-9,"L","A-All - reporte","TBB_DEF_70-99_0_0_all",127386,0,0,2284,0,93,0,NA,0,0,0,0,0,0,0,301.26,1026.27,301.26,2471.35,2278.61,5931.03,5804.86,8165.79,6812.88,3584.36,1633.77,2375.98,1592.21,487.36,306.2,304.92,122.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,2176.55,8734,6953.08,11321.61,17327.87,22272.79,25747.16,28755.43,23271.44,23612.92,17219.87,11385.72,7435.06,10161.36,5063.65,6519,5746.48,3575.39,2458.24,4151.64,2051.92,1923.6,944.29,488.89,1793.75,794.86,301.26,352.1,502.11,0,246.49,301.26,109.55,0,0,0,NA,0,45.65,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2014,"3","27.7.e","UK (England)",-9,"D","A-All - reporte","TBB_DEF_70-99_0_0_all",117022,0,0,73,0,30,0,NA,0,0,0,0,0,0,0,0,25268.64,27374.36,17898.62,49484.43,49484.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,0,14740.04,22110.06,50537.29,47378.71,55801.59,51590.15,21057.2,21057.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2014,"2","27.7.e","UK (England)",-9,"D","A-All - reporte","OTB_DEF_>=120_0_0_all",11276,0,0,55,0,2,0,NA,0,0,0,0,1278.01,0,2556.03,5112.06,4260.05,4260.05,2982.03,2556.03,0,1278.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,1278.01,0,1278.01,0,0,1278.01,7668.09,9372.11,8094.09,10224.12,426,0,1278.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2014,"2","27.7.e","UK (England)",-9,"D","A-All - reporte","GNS_DEF_all_0_0_all",76,0,0,1,0,5,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,768.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2014,"4","27.7.e","UK (England)",-9,"L","A-All - reporte","TBB_DEF_70-99_0_0_all",136828,0,0,4804,0,129,0,NA,0,0,0,0,0,0,0,0,0,23.48,384.07,831.81,1137.75,1844.02,3141.11,4463.43,4858.7,1725.62,1914.43,330.11,156.83,292.72,200.31,263.53,26.68,6.6,41.21,17.25,0,41.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,116.31,654.51,2568.51,3191.43,8173.42,17953.4,25930.46,30061.04,25681.89,20790.34,17374.8,14224.15,11420.88,11505.96,7294.41,5716.09,5070.97,4562.04,3739.2,3625.55,1678.09,1310.68,1056.98,829.23,887.86,769.15,194.86,238.32,174.64,108.73,287.49,0,23.5,47,23.96,359.36,NA,12.23,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,NA,23.96,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2014,"3","27.7.e","UK (England)",-9,"L","A-All - reporte","OTB_DEF_>=120_0_0_all",11800,0,0,1760,0,43,0,NA,0,0,0,0,0,0,0,74.6,89.67,339.02,875.91,690.94,1104.3,875.8,735.35,480.45,417.19,105.6,75.46,7.53,7.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,0,22.6,0,7.53,71.28,767.81,1964.37,2895.24,3552.3,3747.58,3481.78,2880.49,2437.71,1626.11,1192.8,1112.69,604.99,410.59,165.74,286.57,353.88,113.13,52.73,52.86,56.21,7.53,0,37.67,0,15.07,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2014,"3","27.7.e","UK (England)",-9,"L","A-All - reporte","GNS_DEF_all_0_0_all",18217,0,0,39,0,2,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,894.56,894.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,894.56,894.56,0,894.56,1789.12,3578.25,894.56,4472.81,5367.37,6261.93,3578.25,894.56,894.56,0,894.56,894.56,0,894.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2014,"4","27.7.e","UK (England)",-9,"D","A-All - reporte","OTB_DEF_>=120_0_0_all",399,0,0,8,0,17,0,NA,0,0,0,0,0,0,549.93,274.97,274.97,0,48.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,0,329.96,659.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2014,"2","27.7.e","UK (England)",-9,"L","A-All - reporte","OTB_DEF_>=120_0_0_all",9423,0,0,342,0,8,0,NA,0,0,0,0,0,0,0,0,0,64.84,324.22,194.53,810.56,1685.96,1005.09,324.22,713.29,129.69,64.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,0,64.84,486.33,842.98,1718.38,2172.29,2658.63,3307.07,1880.49,1945.34,1232.05,1750.8,1102.36,551.18,324.22,389.07,129.69,129.69,64.84,0,129.69,356.65,64.84,129.69,64.84,64.84,0,0,0,64.84,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2014,"2","27.7.e","UK (England)",-9,"L","A-All - reporte","GNS_DEF_all_0_0_all",7748,0,0,245,0,9,0,NA,0,0,0,0,0,0,0,0,0,0,138.37,69.19,892.7,1700.67,793.66,1467.93,553.48,425.98,80.06,404.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,138.37,1189.27,892.7,644.41,1854.09,1482.56,1523.81,1461.23,698.68,1636.07,356.8,484.61,551.46,466.72,186.13,0,184.21,164.38,10.87,0,10.87,10.87,10.87,0,0,0,0,10.87,0,0,69.19,0,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2014,"2","27.7.e","France",415970,"L","R-Reported","TBB_DEF_all_0_0_all",3809.4,0,0,53,0,3,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,0,173.36,173.36,173.36,520.08,974.56,454.48,660.64,313.92,1255.69,1115.12,595.05,627.84,0,313.92,487.28,454.48,0,0,0,0,0,0,0,140.56,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2014,"2","27.7.e","UK (England)",-9,"D","A-All - reporte","OTB_DEF_70-99_0_0_all",173953,0,0,1358,0,39,0,NA,3217.44,7213.28,13613.56,21645.61,34118.88,40454.35,50596.76,48136.06,56271.21,50167.08,41466.17,22460,16000.69,2179.55,311.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,2698.49,NA,0,5967.82,14674.5,22402.34,39585.75,71989.36,70290.46,91683.76,102280.3,84544.74,93659.42,54640.81,23664.41,10719.02,3920.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2014,"3","27.7.e","UK (England)",-9,"L","A-All - reporte","OTB_DEF_70-99_0_0_all",98357,0,0,2773,0,82,0,NA,0,0,0,0,0,0,0,199,133.44,1563.68,3585.26,6528.07,6859.82,6198.21,7602.88,4866.13,1611.8,2278.53,260.21,53.51,279.16,157.55,125,78.78,236.33,0,0,0,0,78.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,0,0,133.44,46.22,1023.74,3730.36,8033.13,15889.22,20691.19,29348.12,27714.4,22137.8,18459.01,13630.93,10628.14,8173.88,8940.84,6029.5,2701.58,3002.53,1909.98,2154.59,764.4,1144.06,321.94,350.59,833.99,643.44,380.62,132.29,243.17,380.77,472.66,0,0,222.55,78.78,0,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2014,"1","27.7.e","UK (England)",-9,"D","A-All - reporte","OTB_DEF_70-99_0_0_all",96077,0,0,249,0,7,0,NA,0,2847.17,0,7381.55,16872.1,34508.72,46609.18,33876.02,39122.19,37250.44,19561.09,10966.87,0,0,1054.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,0,0,4956.18,6168.86,27285.35,52092.62,43709.29,47030.99,47663.69,36380.47,37118.63,14288.56,6748.84,0,2847.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2014,"4","27.7.e","UK (England)",-9,"D","A-All - reporte","OTB_DEF_70-99_0_0_all",108575,0,0,467,0,25,0,NA,0,1081.02,1441.35,0,6606.2,14773.87,16455.45,27986.28,22881.49,26064.47,21860.53,16695.68,8467.95,7326.88,3663.44,1621.52,900.85,1081.02,540.51,540.51,720.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,0,1081.02,5465.13,12491.73,19848.64,32070.11,38015.7,35583.41,37024.77,23542.11,14713.82,6365.98,4684.4,4684.4,1801.69,3182.99,2101.97,540.51,0,0,0,180.17,0,0,180.17,180.17,180.17,0,0,1441.35,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2014,"2","27.7.e","UK (England)",-9,"L","A-All - reporte","OTB_DEF_70-99_0_0_all",90309,0,0,2151,0,63,0,NA,0,0,0,0,0,0,0,0,452.16,941.84,4077.08,6232.38,8317.55,6571.47,6565.05,5872.64,4260.12,2318.17,780.75,332.55,54.5,60.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,0,1405.4,6651.11,8566.51,18646.93,18381.33,17860.51,26108.06,21873.03,21971.84,20979.86,13776.6,13101.97,7919.45,6129.52,4023.31,2261.02,2265.63,697.05,1321.5,172.22,189.02,202.66,318.09,128.46,0,0,0,311.43,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2014,"3","27.7.e","UK (England)",-9,"D","A-All - reporte","OTB_DEF_70-99_0_0_all",111804,0,0,961,0,47,0,NA,852.21,9574.1,6325.03,19236.08,35686.49,37723.82,31305.57,40946.25,32685.1,20394.56,28848.8,18776.69,4713.81,3888.23,0,199.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,234.36,NA,0,2556.64,2183.8,13584.84,14221.33,28905.39,31581.88,41646.67,52604.95,51305.99,38963.52,34524.68,23790.11,6351.66,3036.01,239.69,239.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2014,"1","27.7.e","UK (England)",-9,"L","A-All - reporte","OTB_DEF_70-99_0_0_all",67191,0,0,2380,0,54,0,NA,0,0,0,0,0,0,0,119.48,652.01,1294.6,3625.65,5301.65,4160.52,4499.79,3123.38,3167.77,1993.71,1382.61,685.75,651.19,155.79,37.69,18.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,238.96,1896.44,5810.22,11594.69,21735.96,22014.14,23618.25,18664.22,15434.45,11673,9538.21,7118.18,5458.39,4786.64,3310.55,2010.73,2243.95,1686.58,786.45,922.87,366.33,276.42,180.85,23.68,98.96,18.85,287.38,0,18.85,199.59,0,18.85,0,0,119.48,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2014,"4","27.7.e","UK (England)",-9,"L","A-All - reporte","OTB_DEF_70-99_0_0_all",46855,0,0,1981,0,56,0,NA,0,0,0,0,0,0,0,0,107.61,523.09,1793.71,2965.52,3147.91,3119.68,3806.88,2415.67,2270.69,579.25,531.23,80.36,84.04,82.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,0,153.88,770.82,2297.77,5399.31,7624.38,11090.07,12473.17,9999.41,9489.1,7155.53,5172.69,5129.09,2957.27,3218.83,2011.56,1642.46,1102.66,627.55,354.05,216.13,116.92,454.6,246.12,82.79,109.37,37.62,71.75,45.17,45.17,37.62,0,45.17,0,71.75,0,0,0,NA,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2015,"1","27.7.e","UK (England)",-9,"L","A-All - reporte","MIS_MIS_0_0_0_HC",674,0,0,13,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.55,0,201.09,100.55,201.09,201.09,100.55,0,0,0,70.12,0,70.12,0,0,0,70.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
"ple.27.7e",2015,"1","27.7.e","UK (England)",-9,"D","A-All - reporte","MIS_MIS_0_0_0_HC",4336,0,0,85,0,14,0,0,0,0,0,0,0,0,359.49,359.49,539.23,179.74,539.23,171.18,179.74,0,359.49,0,171.18,171.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,171.18,0,359.49,710.41,1052.78,890.16,1420.83,890.16,1241.08,864.48,1052.78,1069.9,701.85,171.18,701.85,0,171.18,342.37,171.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,0,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
