"Stock","Year","Season","Area","Country","Effort","Catch.Cat.","Report.cat.","Fleets","Caton","SampledCatch","NumAgeMeasurement","NumLengthMeasurements","NumSamplesAge","NumSamplesLength","MaleAge1","MaleAge2","MaleAge3","MaleAge4","MaleAge5","MaleAge6","MaleAge7","MaleAge8","MaleAge9","MaleAge10","MaleAge11","MaleAge12","MaleAge13","MaleAge14","MaleAge15","MaleAge16","MaleAge17","MaleAge19","FemaleAge1","FemaleAge2","FemaleAge3","FemaleAge4","FemaleAge5","FemaleAge6","FemaleAge7","FemaleAge8","FemaleAge9","FemaleAge10","FemaleAge11","FemaleAge12","FemaleAge13","FemaleAge14","FemaleAge15","FemaleAge16","FemaleAge17","FemaleAge19","UndeterminedAge1","UndeterminedAge2","UndeterminedAge3","UndeterminedAge4","UndeterminedAge5","UndeterminedAge6","UndeterminedAge7","UndeterminedAge8","UndeterminedAge9","UndeterminedAge10","UndeterminedAge11","UndeterminedAge12","UndeterminedAge13","UndeterminedAge14","UndeterminedAge15","UndeterminedAge16","UndeterminedAge17","UndeterminedAge19","X","MaleAge0","FemaleAge0","UndeterminedAge0","MaleAge18","FemaleAge18","UndeterminedAge18","MaleAge20","MaleAge21","MaleAge22","FemaleAge20","FemaleAge21","FemaleAge22","UndeterminedAge20","UndeterminedAge21","UndeterminedAge22","MaleAge27","FemaleAge27","UndeterminedAge27","MaleAge23","MaleAge24","FemaleAge23","FemaleAge24","UndeterminedAge23","UndeterminedAge24","MaleAge26","FemaleAge26","UndeterminedAge26"
"ple.27.7e",2013,"2","27.7.e","UK (England)",-9,"L","A-All - reporte","GNS_DEF_all_0_0_all",7828.9,0,0,0,0,0,0,331.1,2906.88,1718.17,877.5,376.42,139.28,228.4,279.56,87.03,0,0,0,0,0,0,0,0,0,206.65,8022,4917.2,2468.75,1541.17,431.22,143.79,43.51,0,20.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2013,"2","27.7.e","UK (England)",-9,"L","A-All - reporte","TBB_DEF_70-99_0_0_all",96731.6,0,0,0,0,0,0,1275.61,3995.17,3229.63,2422.85,1550.52,1013.73,1217.81,1156.58,278.11,280.62,0,0,0,0,0,0,0,0,803.83,23591.41,32407.18,27789.84,22905.67,23458.13,4941.69,7525.75,364.4,3269.42,491.75,183.72,437.93,0,178.4,179.03,113.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2013,"2","27.7.e","UK (England)",-9,"D","A-All - reporte","TBB_DEF_70-99_0_0_all",5103.5,0,0,0,0,0,0,363.16,5622.79,1737.58,44.64,19.13,26.57,38.27,26.57,0,0,0,0,0,0,0,0,0,0,0,10437.2,5870.38,221.4,86.31,6.37,0,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2013,"3","27.7.e","UK (England)",-9,"L","A-All - reporte","TBB_DEF_70-99_0_0_all",212702.6,0,0,0,0,0,0,6780.63,41633.28,59794.09,19294.06,6438.7,9050.95,1204.14,1628.74,3.2,0,0,0,0,0,0,0,0,148.02,21703.6,134934.88,150212.77,57252.36,18578.98,14032.43,6581.07,3011.47,918.16,577.77,208,0,240.68,0,0,772.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2013,"3","27.7.e","UK (England)",-9,"D","A-All - reporte","TBB_DEF_70-99_0_0_all",3027.29,0,0,0,0,0,0,1503.25,5952.1,436.07,0,249.35,0,0,0,0,0,0,0,0,0,0,0,0,0,1408.79,3606.05,9.3,0,74.8,0,0,0,0,0,0,0,0,0,0,0,0,0,25.91,51.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2013,"3","27.7.e","UK (England)",-9,"L","A-All - reporte","GNS_DEF_all_0_0_all",19737.7,0,0,0,0,0,0,117.31,1532.77,2199.97,573.37,199.57,661.05,282.27,79.04,0,0,0,0,0,0,0,0,0,10.61,1721.1,12073.33,14868.91,6913.52,3220.97,1484.02,231.13,220.64,239.67,66.57,0,0,79.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2013,"3","27.7.e","UK (England)",-9,"D","A-All - reporte","GNS_DEF_all_0_0_all",653.02,0,0,0,0,0,0,0,127.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.33,102.27,331.96,252.21,154.52,54.83,12.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2013,"3","27.7.e","UK (England)",-9,"L","A-All - reporte","MIS_MIS_0_0_0_HC",8404.2,0,0,0,0,0,0,0,127.83,272.82,178.02,63.92,22.55,12.75,0,8.73,0,0,0,0,0,0,0,0,0,0,101.61,381.03,241.56,273.54,988.54,243.18,321.27,26.52,157.95,481.97,0,0,0,0,241.01,1385.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2013,"3","27.7.e","UK (England)",-9,"L","A-All - reporte","OTB_CRU_70-99_0_0_all",103210.9,0,0,0,0,0,0,1369.42,12569.55,19423.08,6334.31,2116,3030.48,436.73,574.56,0.67,0,0,0,0,0,0,0,0,39.26,9018.02,59062.94,79018.59,32771.09,12283.77,6922.48,1912.47,2134.04,849.45,519.81,255.27,0,526.28,0,0,43.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2013,"3","27.7.e","UK (England)",-9,"D","A-All - reporte","OTB_CRU_70-99_0_0_all",10656.63,0,0,0,0,0,0,5815.42,13773.2,971.09,0,366.45,0,0,0,0,0,0,0,0,0,0,0,0,0,7223.81,19041.75,130.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2013,"4","27.7.e","UK (England)",-9,"L","A-All - reporte","OTB_CRU_70-99_0_0_all",69159.4,0,0,0,0,0,0,2138.61,11734.64,11158.96,1891.28,621.18,792.68,268.94,418.76,0,0,0,0,0,0,0,0,0,156.78,5746.05,34887.33,42572.36,18312.93,6504.84,2667.96,683.1,1176.58,159.38,379.26,99.87,10.91,10.43,194.84,10.59,6.76,221.95,0,0,34.5,117.25,67.69,32.56,16.91,7.59,6.13,0,18.39,2.93,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,126.78,NA,NA,22.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2013,"4","27.7.e","UK (England)",-9,"D","A-All - reporte","OTB_CRU_70-99_0_0_all",8994.72,0,0,0,0,0,333.35,1659.41,10441.21,4007.8,1214.96,404.99,122.11,0,0,0,0,0,0,0,0,0,0,0,88.53,3109.96,8972.8,3212.92,996.99,22.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2013,"4","27.7.e","UK (England)",-9,"L","A-All - reporte","OTB_DEF_>=120_0_0_all",182.6,0,0,0,0,0,0,20.89,91.14,59.75,2.91,1.76,1.28,0,0.3,0,0,0,0,0,0,0,0,0,0.38,13.31,81.07,91.57,40.19,20.19,9.22,1.31,1.85,0,0,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2013,"4","27.7.e","UK (England)",-9,"D","A-All - reporte","OTB_DEF_>=120_0_0_all",9.39,0,0,0,0,0,0,3.09,14.71,3.9,1.85,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,8.42,8.3,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2013,"4","27.7.e","UK (England)",-9,"L","A-All - reporte","MIS_MIS_0_0_0_HC",4874.5,0,0,0,0,0,0,398.68,1940.28,1493.17,147.7,60.37,16.2,0,3.77,0,0,0,0,0,0,0,0,0,24.84,745.81,3649.03,2829.6,798.85,305.99,102.54,21.74,51.69,12.98,0,3.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2013,"4","27.7.e","UK (England)",-9,"L","A-All - reporte","GNS_DEF_all_0_0_all",17823.6,0,0,0,0,0,0,291.03,2250.24,2258.76,429.99,137.4,200.59,0,46.71,0,0,0,0,0,0,0,0,0,27.1,736.47,6947.87,11503.93,6363.6,2043.03,463.64,192.56,228.05,63.1,306.2,20.84,0,0,13.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2013,"4","27.7.e","UK (England)",-9,"L","A-All - reporte","TBB_DEF_70-99_0_0_all",259908.6,0,0,0,0,0,0,11302.38,57669.45,51965.15,7525.35,2670.18,2256.42,682.39,1056.85,0,0,0,0,0,0,0,0,0,558.97,28509.03,165423.86,164911.79,59445.09,19796.94,7234.59,1805.9,3208.32,414.57,1733.91,273.41,19.06,18.23,533.75,18.51,29.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,166.92,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2013,"4","27.7.e","UK (England)",-9,"D","A-All - reporte","TBB_DEF_70-99_0_0_all",113780.59,0,0,0,0,0,0,3344.23,57570.83,18892.18,29562.64,7263.43,10178.06,0,0,0,0,0,0,0,0,0,0,0,34.7,19281.89,105081.09,75009.05,19583.66,939.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2014,"4","27.7.e","UK (England)",-9,"L","A-All - reporte","GNS_DEF_all_0_0_all",4183,0,827,53,20,2,0,158.12,240.66,452.31,170.06,88.88,26.47,38.96,0,0,0,0,0,0,0,0,0,0,0,1407.58,2099.24,2747.89,1018.6,704.24,232.83,120.05,134.14,5.28,19.16,0,0,0,209.93,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2014,"4","27.7.e","UK (England)",-9,"D","A-All - reporte","MIS_MIS_0_0_0_HC",300,0,64,1,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.33,330.34,99.65,39.59,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2014,"3","27.7.e","UK (England)",-9,"D","A-All - reporte","MIS_MIS_0_0_0_HC",176,0,124,1,15,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309.54,928.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2014,"1","27.7.e","UK (England)",-9,"L","A-All - reporte","MIS_MIS_0_0_0_HC",598,0,567,21,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.61,123.22,260.83,196.22,65.94,86.13,12.99,11.76,0,0,0.45,0,66.02,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0.18,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2014,"4","27.7.e","UK (England)",-9,"L","A-All - reporte","MIS_MIS_0_0_0_HC",339,0,827,3,20,3,0,4.77,337.64,206.96,110.69,30.22,0,0,0,0,0,0,0,0,0,0,0,0,0,33.48,77.32,180.94,17.54,25.51,10.36,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2014,"2","27.7.e","UK (England)",-9,"D","A-All - reporte","MIS_MIS_0_0_0_HC",1549,0,180,10,16,14,0,174.91,921.02,970.22,688.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,908.2,818.89,1181.41,190.72,344.36,0,368.96,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2014,"3","27.7.e","UK (England)",-9,"L","A-All - reporte","MIS_MIS_0_0_0_HC",4365,0,848,6,23,7,0,0,0,279.89,445.93,355.8,156.55,0,0,0,0,0,0,0,0,0,0,0,0,105.96,938.61,1417.46,2192.09,1461.27,321.48,280,161.85,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2014,"1","27.7.e","UK (England)",-9,"D","A-All - reporte","MIS_MIS_0_0_0_HC",726,0,42,16,4,12,48.23,730.83,375.59,310.49,209.54,98.93,33.69,0,0,0,0,0,0,0,0,0,0,0,0,1147.88,256.07,324.79,127.41,293.08,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2014,"2","27.7.e","UK (England)",-9,"L","A-All - reporte","MIS_MIS_0_0_0_HC",2722,0,374,17,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.25,338.15,414.14,97.8,591.15,270.75,264.07,25.81,70.58,156.42,8.28,192.96,14.46,1.26,11.7,8.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,2.51,NA,0,0,0,65.97,2.16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2014,"2","27.7.e","UK (England)",-9,"D","A-All - reporte","TBB_DEF_>=120_0_0_all",1,0,180,13,16,6,0,0.15,0.35,0.49,0.72,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0.57,0.7,0.13,0.14,0.14,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2014,"1","27.7.e","UK (England)",-9,"L","A-All - reporte","OTB_DEF_>=120_0_0_all",6844,0,567,398,15,6,0,314.91,1046.39,1930.37,791.36,526.39,66.27,86.16,76.83,5.42,4.07,1.37,0.99,0.4,0.21,0.1,0.02,0,0,92.2,3094.63,4847.11,3691.14,1033.69,333.68,251.91,125.29,43.13,9.32,149.48,6.96,52.38,3.17,0.28,2.57,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0.04,0.55,NA,0,0,0.3,0,0.47,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2014,"1","27.7.e","UK (England)",-9,"L","A-All - reporte","GNS_DEF_all_0_0_all",3433,0,567,5,15,9,0,0,0,35.56,25.56,3.7,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,1289.35,2883.34,2710.67,886.87,216.53,391.95,106.58,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2014,"1","27.7.e","UK (England)",-9,"D","A-All - reporte","TBB_DEF_>=120_0_0_all",836,0,42,24,4,32,0,682.24,654.95,1228.03,191.03,109.16,0,0,0,0,0,0,0,0,0,0,0,0,0,750.46,211.49,552.61,204.67,163.74,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2014,"1","27.7.e","UK (England)",-9,"L","A-All - reporte","TBB_DEF_70-99_0_0_all",84987,0,567,1813,15,17,0,1878.63,6843.16,13841.21,5236.6,2787.6,369.26,361.79,344.63,154.19,22.68,0.14,8.34,0,0,0,0,0,0,408.4,21021.69,42407.05,50762.98,20614.2,7699.44,6805.16,3097.83,824.92,548.95,1084.88,1093.52,91.38,56.08,323.89,3.26,2.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,452.93,NA,0,0,0,269.49,0.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2014,"1","27.7.e","UK (England)",-9,"D","A-All - reporte","GNS_DEF_all_0_0_all",2908,0,42,7,4,9,0,0,0,0,1625.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2704.9,4715.01,2554.34,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2014,"1","27.7.e","UK (England)",-9,"L","A-All - reporte","TBB_DEF_>=120_0_0_all",6564,0,567,112,15,32,0,12.77,32.52,83.61,20.32,14.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.67,1142.5,2783.15,1638.62,885.04,816.91,432.92,134.52,91.06,178.34,168.26,44.43,252.02,60.83,5.19,3.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,54.35,NA,0,0,0,61.14,0.96,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2014,"3","27.7.e","UK (England)",-9,"L","A-All - reporte","TBB_DEF_70-99_0_0_all",234810,0,848,2585,23,62,383,8076.36,19566.52,25450.45,26497.43,6186.98,1820.87,178.68,1264.2,0,0,0,29.25,0,0,0,0,0,0,27765.32,92787.67,166417.85,101305.02,49703.4,12494.51,9163.43,9141.67,1035.5,1047.33,352.18,466.13,2.93,200.91,3.74,308.88,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,0,0,0,2.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2014,"4","27.7.e","UK (England)",-9,"L","A-All - reporte","OTB_DEF_>=120_0_0_all",9246,0,827,1562,20,29,0,219.85,713.45,1005.28,462.33,272.41,139.97,43.89,65.64,0,15.07,0,2.26,0,0,0,0,0,0,1283.81,3686.7,6433.97,2841.64,2209.83,711.87,166.86,379.74,22.93,42.86,6.04,5.74,0.04,3.59,0.01,0.06,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,1.41,NA,0,0,0,0,0.01,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2014,"2","27.7.e","UK (England)",-9,"D","A-All - reporte","TBB_DEF_70-99_0_0_all",59420,0,180,309,16,76,0,11643.42,50174.59,55570.57,4390.52,1872.1,0,0,0,0,0,0,0,0,0,0,0,0,0,20562.51,59793.28,78416.35,18056.85,534.89,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2014,"3","27.7.e","UK (England)",-9,"D","A-All - reporte","OTB_DEF_>=120_0_0_all",3769,0,124,420,15,29,1118.37,4542.41,1611.57,2297.46,609.01,0,0,0,0,0,0,0,0,0,0,0,0,0,996.7,6009.04,1615.25,1538.69,223.87,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2014,"4","27.7.e","UK (England)",-9,"D","A-All - reporte","TBB_DEF_70-99_0_0_all",105955,0,64,435,11,69,0,38681.52,19696.6,36575.76,43156.08,9039.84,14403.31,291.45,56.61,50.13,294.95,0,90.29,0,0,0,0,0,1927.3,78636.57,18590.48,84854.97,10549.73,15520.52,318.67,70.29,269.46,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2014,"2","27.7.e","UK (England)",-9,"L","A-All - reporte","TBB_DEF_70-99_0_0_all",127386,0,374,2284,14,93,75.32,1715.37,4379.45,17467.7,12598.48,2416.24,950.38,2853.54,145.79,35.75,62.05,0,800.53,0,0,0,0,0,0,3395.05,31381.32,91306.24,60672.82,25290.61,24289.95,8658.75,5379.89,410.44,587.76,922.1,72.62,626.44,19.32,628.81,69.36,10.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,3.35,NA,0,0,0,16.32,2.88,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2014,"3","27.7.e","UK (England)",-9,"D","A-All - reporte","TBB_DEF_70-99_0_0_all",117022,0,124,73,15,30,7821.25,25669.73,49058.27,41813.59,45147.65,0,0,0,0,0,0,0,0,0,0,0,0,0,1340,59083.11,93464.42,115281.15,15103.56,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2014,"2","27.7.e","UK (England)",-9,"D","A-All - reporte","OTB_DEF_>=120_0_0_all",11276,0,180,55,16,2,0,2725.08,10824.24,9135.44,1597.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10936.85,14284.27,11860.96,3814.38,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ple.27.7e",2014,"2","27.7.e","UK (England)",-9,"D","A-All - reporte","GNS_DEF_all_0_0_all",76,0,180,1,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.05,307.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
