"Stock","Country","Year","CatchCategory","ReportingCategory","CATONRaisedOrImported","MisreportedArea","Area","Season","SeasonType","Fleet","CATON","Effort","UnitEffort","OfficialLandings","SampledOrEstimated","Sex","AgeOrLength","AgeOrLengthType","CANUM","WECA","LECA","SampledCatch","No..of.Length.Samples","No..of.Length.Measured","No..of.Age.Samples","No..Age.Readings"
"ple-echw","France",2013,"Discards","Reported","Raised_Discards",NA,"VIIe","2","Quarter","OTB_DEF_70-99_0_0_all",13411.72,2799228,"kWd",NA,"Estimated_Distribution","Male",6,"Age",17.23,400.08,NA,0,0,0,0,0
"ple-echw","France",2013,"Discards","Reported","Raised_Discards",NA,"VIIe","2","Quarter","OTB_DEF_70-99_0_0_all",13411.72,2799228,"kWd",NA,"Estimated_Distribution","Male",8,"Age",34.46,400.08,NA,0,0,0,0,0
"ple-echw","France",2013,"Discards","Reported","Raised_Discards",NA,"VIIe","2","Quarter","OTB_DEF_70-99_0_0_all",13411.72,2799228,"kWd",NA,"Estimated_Distribution","Male",9,"Age",23.93,400.08,NA,0,0,0,0,0
"ple-echw","France",2013,"Discards","Reported","Raised_Discards",NA,"VIIe","2","Quarter","OTB_DEF_70-99_0_0_all",13411.72,2799228,"kWd",NA,"Estimated_Distribution","Male",7,"Age",23.93,400.08,NA,0,0,0,0,0
"ple-echw","France",2013,"Discards","Reported","Raised_Discards",NA,"VIIe","2","Quarter","OTB_DEF_70-99_0_0_all",13411.72,2799228,"kWd",NA,"Estimated_Distribution","Female",7,"Age",5.74,472.66,NA,0,0,0,0,0
"ple-echw","France",2013,"Discards","Reported","Raised_Discards",NA,"VIIe","2","Quarter","OTB_DEF_70-99_0_0_all",13411.72,2799228,"kWd",NA,"Estimated_Distribution","Female",9,"Age",5.32,472.66,NA,0,0,0,0,0
"ple-echw","France",2013,"Discards","Reported","Raised_Discards",NA,"VIIe","2","Quarter","OTB_DEF_70-99_0_0_all",13411.72,2799228,"kWd",NA,"Estimated_Distribution","Undetermined",3,"Age",293.53,166.29,NA,0,0,0,0,0
"ple-echw","France",2013,"Discards","Reported","Raised_Discards",NA,"VIIe","2","Quarter","OTB_DEF_70-99_0_0_all",13411.72,2799228,"kWd",NA,"Estimated_Distribution","Undetermined",4,"Age",60.84,186.71,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Guernsey)",2013,"Discards","All - reported, nonreported and misreported","Raised_Discards",NA,"VIIe","2","Quarter","C-Allgears",82.1,-9,"NA        ",NA,"Estimated_Distribution","Undetermined",3,"Age",1.79,166.29,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Guernsey)",2013,"Discards","All - reported, nonreported and misreported","Raised_Discards",NA,"VIIe","2","Quarter","C-Allgears",82.1,-9,"NA        ",NA,"Estimated_Distribution","Undetermined",4,"Age",0.37,186.71,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Guernsey)",2013,"Discards","All - reported, nonreported and misreported","Raised_Discards",NA,"VIIe","2","Quarter","C-Allgears",82.1,-9,"NA        ",NA,"Estimated_Distribution","Female",7,"Age",0.04,472.66,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Guernsey)",2013,"Discards","All - reported, nonreported and misreported","Raised_Discards",NA,"VIIe","2","Quarter","C-Allgears",82.1,-9,"NA        ",NA,"Estimated_Distribution","Female",6,"Age",0.78,259.69,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Guernsey)",2013,"Discards","All - reported, nonreported and misreported","Raised_Discards",NA,"VIIe","2","Quarter","C-Allgears",82.1,-9,"NA        ",NA,"Estimated_Distribution","Female",5,"Age",2.14,250.81,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Guernsey)",2013,"Discards","All - reported, nonreported and misreported","Raised_Discards",NA,"VIIe","annual","Quarter","C-Allgears",82.1,-9,"NA        ",NA,"Estimated_Distribution","Female",4,"Age",87.65,186.37,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Guernsey)",2013,"Discards","All - reported, nonreported and misreported","Raised_Discards",NA,"VIIe","2","Quarter","C-Allgears",82.1,-9,"NA        ",NA,"Estimated_Distribution","Female",3,"Age",228.86,164.08,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Guernsey)",2013,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"VIIe","2","Quarter","C-Allgears",355,-9,"NA        ",NA,"Estimated_Distribution","Female",10,"Age",0.77,1314.56,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Guernsey)",2013,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"VIIe","2","Quarter","C-Allgears",355,-9,"NA        ",NA,"Estimated_Distribution","Female",9,"Age",17.64,983.68,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Guernsey)",2013,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"VIIe","2","Quarter","C-Allgears",355,-9,"NA        ",NA,"Estimated_Distribution","Female",11,"Age",7.23,966.39,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Guernsey)",2013,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"VIIe","2","Quarter","C-Allgears",355,-9,"NA        ",NA,"Estimated_Distribution","Female",12,"Age",1.66,1821.52,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Guernsey)",2013,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"VIIe","2","Quarter","C-Allgears",355,-9,"NA        ",NA,"Estimated_Distribution","Female",13,"Age",0.39,2118.01,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Guernsey)",2013,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"VIIe","2","Quarter","C-Allgears",355,-9,"NA        ",NA,"Estimated_Distribution","Female",14,"Age",1.51,1965.08,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Guernsey)",2013,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"VIIe","2","Quarter","C-Allgears",355,-9,"NA        ",NA,"Estimated_Distribution","Female",16,"Age",0.38,2118.01,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Guernsey)",2013,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"VIIe","2","Quarter","C-Allgears",355,-9,"NA        ",NA,"Estimated_Distribution","Female",17,"Age",0.38,1237.8,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Guernsey)",2013,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"VIIe","2","Quarter","C-Allgears",355,-9,"NA        ",NA,"Estimated_Distribution","Female",19,"Age",0.24,2333.25,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Guernsey)",2013,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"VIIe","2","Quarter","C-Allgears",355,-9,"NA        ",NA,"Estimated_Distribution","Female",8,"Age",12.49,696.87,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Guernsey)",2013,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"VIIe","2","Quarter","C-Allgears",355,-9,"NA        ",NA,"Estimated_Distribution","Female",7,"Age",57.65,743.51,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Guernsey)",2013,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"VIIe","2","Quarter","C-Allgears",355,-9,"NA        ",NA,"Estimated_Distribution","Female",6,"Age",76.46,506.28,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Guernsey)",2013,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"VIIe","2","Quarter","C-Allgears",355,-9,"NA        ",NA,"Estimated_Distribution","Female",5,"Age",107.85,479.36,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Guernsey)",2013,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"VIIe","2","Quarter","C-Allgears",355,-9,"NA        ",NA,"Estimated_Distribution","Female",4,"Age",173.95,374.84,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Guernsey)",2013,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"VIIe","2","Quarter","C-Allgears",355,-9,"NA        ",NA,"Estimated_Distribution","Female",3,"Age",224.17,287.81,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Guernsey)",2013,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"VIIe","2","Quarter","C-Allgears",355,-9,"NA        ",NA,"Estimated_Distribution","Female",2,"Age",8.3,302.07,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Guernsey)",2013,"Discards","All - reported, nonreported and misreported","Raised_Discards",NA,"VIIe","2","Quarter","C-Allgears",82.1,-9,"NA        ",NA,"Estimated_Distribution","Female",9,"Age",0.03,472.66,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Guernsey)",2013,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"VIIe","2","Quarter","C-Allgears",355,-9,"NA        ",NA,"Estimated_Distribution","Male",2,"Age",12.59,194.27,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Guernsey)",2013,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"VIIe","2","Quarter","C-Allgears",355,-9,"NA        ",NA,"Estimated_Distribution","Male",3,"Age",64.16,240.24,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Guernsey)",2013,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"VIIe","2","Quarter","C-Allgears",355,-9,"NA        ",NA,"Estimated_Distribution","Male",4,"Age",39.82,280.06,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Guernsey)",2013,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"VIIe","2","Quarter","C-Allgears",355,-9,"NA        ",NA,"Estimated_Distribution","Male",5,"Age",15.26,363.12,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Guernsey)",2013,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"VIIe","2","Quarter","C-Allgears",355,-9,"NA        ",NA,"Estimated_Distribution","Male",6,"Age",6.74,391.48,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Guernsey)",2013,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"VIIe","2","Quarter","C-Allgears",355,-9,"NA        ",NA,"Estimated_Distribution","Male",7,"Age",2.99,466.89,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Guernsey)",2013,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"VIIe","2","Quarter","C-Allgears",355,-9,"NA        ",NA,"Estimated_Distribution","Male",8,"Age",4.8,393.22,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Guernsey)",2013,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"VIIe","2","Quarter","C-Allgears",355,-9,"NA        ",NA,"Estimated_Distribution","Male",11,"Age",0.76,553.52,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Guernsey)",2013,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"VIIe","2","Quarter","C-Allgears",355,-9,"NA        ",NA,"Estimated_Distribution","Male",9,"Age",5.87,442.62,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Guernsey)",2013,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"VIIe","2","Quarter","C-Allgears",355,-9,"NA        ",NA,"Estimated_Distribution","Male",10,"Age",1.59,450.26,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Guernsey)",2013,"Discards","All - reported, nonreported and misreported","Raised_Discards",NA,"VIIe","2","Quarter","C-Allgears",82.1,-9,"NA        ",NA,"Estimated_Distribution","Male",2,"Age",55.48,99.49,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Guernsey)",2013,"Discards","All - reported, nonreported and misreported","Raised_Discards",NA,"VIIe","2","Quarter","C-Allgears",82.1,-9,"NA        ",NA,"Estimated_Distribution","Male",3,"Age",115.92,151.18,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Guernsey)",2013,"Discards","All - reported, nonreported and misreported","Raised_Discards",NA,"VIIe","2","Quarter","C-Allgears",82.1,-9,"NA        ",NA,"Estimated_Distribution","Male",4,"Age",26.43,174.45,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Guernsey)",2013,"Discards","All - reported, nonreported and misreported","Raised_Discards",NA,"VIIe","2","Quarter","C-Allgears",82.1,-9,"NA        ",NA,"Estimated_Distribution","Male",5,"Age",0.25,400.08,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Guernsey)",2013,"Discards","All - reported, nonreported and misreported","Raised_Discards",NA,"VIIe","2","Quarter","C-Allgears",82.1,-9,"NA        ",NA,"Estimated_Distribution","Male",6,"Age",0.11,400.08,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Guernsey)",2013,"Discards","All - reported, nonreported and misreported","Raised_Discards",NA,"VIIe","2","Quarter","C-Allgears",82.1,-9,"NA        ",NA,"Estimated_Distribution","Male",7,"Age",0.15,400.08,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Guernsey)",2013,"Discards","All - reported, nonreported and misreported","Raised_Discards",NA,"VIIe","2","Quarter","C-Allgears",82.1,-9,"NA        ",NA,"Estimated_Distribution","Male",8,"Age",0.21,400.08,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Guernsey)",2013,"Discards","All - reported, nonreported and misreported","Raised_Discards",NA,"VIIe","2","Quarter","C-Allgears",82.1,-9,"NA        ",NA,"Estimated_Distribution","Male",9,"Age",0.15,400.08,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Jersey)",2013,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"VIIe","2","Quarter","C-Allgears",439,-9,"NA        ",NA,"Estimated_Distribution","Male",2,"Age",15.56,194.27,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Jersey)",2013,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"VIIe","2","Quarter","C-Allgears",439,-9,"NA        ",NA,"Estimated_Distribution","Male",3,"Age",79.34,240.24,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Jersey)",2013,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"VIIe","2","Quarter","C-Allgears",439,-9,"NA        ",NA,"Estimated_Distribution","Male",4,"Age",49.24,280.06,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Jersey)",2013,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"VIIe","2","Quarter","C-Allgears",439,-9,"NA        ",NA,"Estimated_Distribution","Male",5,"Age",18.88,363.12,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Jersey)",2013,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"VIIe","2","Quarter","C-Allgears",439,-9,"NA        ",NA,"Estimated_Distribution","Male",6,"Age",8.33,391.48,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Jersey)",2013,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"VIIe","2","Quarter","C-Allgears",439,-9,"NA        ",NA,"Estimated_Distribution","Male",7,"Age",3.7,466.89,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Jersey)",2013,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"VIIe","2","Quarter","C-Allgears",439,-9,"NA        ",NA,"Estimated_Distribution","Male",8,"Age",5.94,393.22,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Jersey)",2013,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"VIIe","2","Quarter","C-Allgears",439,-9,"NA        ",NA,"Estimated_Distribution","Male",9,"Age",7.25,442.62,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Jersey)",2013,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"VIIe","2","Quarter","C-Allgears",439,-9,"NA        ",NA,"Estimated_Distribution","Male",11,"Age",0.94,553.52,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Jersey)",2013,"Discards","All - reported, nonreported and misreported","Raised_Discards",NA,"VIIe","2","Quarter","C-Allgears",101.53,-9,"NA        ",NA,"Estimated_Distribution","Male",2,"Age",68.34,99.49,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Jersey)",2013,"Discards","All - reported, nonreported and misreported","Raised_Discards",NA,"VIIe","2","Quarter","C-Allgears",101.53,-9,"NA        ",NA,"Estimated_Distribution","Male",3,"Age",142.78,151.18,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Jersey)",2013,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"VIIe","2","Quarter","C-Allgears",439,-9,"NA        ",NA,"Estimated_Distribution","Male",10,"Age",1.97,450.26,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Jersey)",2013,"Discards","All - reported, nonreported and misreported","Raised_Discards",NA,"VIIe","2","Quarter","C-Allgears",101.53,-9,"NA        ",NA,"Estimated_Distribution","Male",4,"Age",32.56,174.45,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Jersey)",2013,"Discards","All - reported, nonreported and misreported","Raised_Discards",NA,"VIIe","2","Quarter","C-Allgears",101.53,-9,"NA        ",NA,"Estimated_Distribution","Male",5,"Age",0.3,400.08,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Jersey)",2013,"Discards","All - reported, nonreported and misreported","Raised_Discards",NA,"VIIe","2","Quarter","C-Allgears",101.53,-9,"NA        ",NA,"Estimated_Distribution","Male",6,"Age",0.13,400.08,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Jersey)",2013,"Discards","All - reported, nonreported and misreported","Raised_Discards",NA,"VIIe","2","Quarter","C-Allgears",101.53,-9,"NA        ",NA,"Estimated_Distribution","Male",8,"Age",0.26,400.08,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Jersey)",2013,"Discards","All - reported, nonreported and misreported","Raised_Discards",NA,"VIIe","2","Quarter","C-Allgears",101.53,-9,"NA        ",NA,"Estimated_Distribution","Male",9,"Age",0.18,400.08,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Jersey)",2013,"Discards","All - reported, nonreported and misreported","Raised_Discards",NA,"VIIe","2","Quarter","C-Allgears",101.53,-9,"NA        ",NA,"Estimated_Distribution","Male",7,"Age",0.18,400.08,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Jersey)",2013,"Discards","All - reported, nonreported and misreported","Raised_Discards",NA,"VIIe","2","Quarter","C-Allgears",101.53,-9,"NA        ",NA,"Estimated_Distribution","Female",6,"Age",0.96,259.69,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Jersey)",2013,"Discards","All - reported, nonreported and misreported","Raised_Discards",NA,"VIIe","2","Quarter","C-Allgears",101.53,-9,"NA        ",NA,"Estimated_Distribution","Female",5,"Age",2.64,250.81,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Jersey)",2013,"Discards","All - reported, nonreported and misreported","Raised_Discards",NA,"VIIe","2","Quarter","C-Allgears",101.53,-9,"NA        ",NA,"Estimated_Distribution","Female",4,"Age",107.96,186.37,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Jersey)",2013,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"VIIe","2","Quarter","C-Allgears",439,-9,"NA        ",NA,"Estimated_Distribution","Female",10,"Age",0.95,1314.56,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Jersey)",2013,"Discards","All - reported, nonreported and misreported","Raised_Discards",NA,"VIIe","2","Quarter","C-Allgears",101.53,-9,"NA        ",NA,"Estimated_Distribution","Female",3,"Age",281.89,164.08,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Jersey)",2013,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"VIIe","2","Quarter","C-Allgears",439,-9,"NA        ",NA,"Estimated_Distribution","Female",11,"Age",8.94,966.39,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Jersey)",2013,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"VIIe","2","Quarter","C-Allgears",439,-9,"NA        ",NA,"Estimated_Distribution","Female",12,"Age",2.05,1821.52,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Jersey)",2013,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"VIIe","2","Quarter","C-Allgears",439,-9,"NA        ",NA,"Estimated_Distribution","Female",13,"Age",0.48,2118.01,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Jersey)",2013,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"VIIe","2","Quarter","C-Allgears",439,-9,"NA        ",NA,"Estimated_Distribution","Female",14,"Age",1.87,1965.08,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Jersey)",2013,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"VIIe","2","Quarter","C-Allgears",439,-9,"NA        ",NA,"Estimated_Distribution","Female",16,"Age",0.46,2118.01,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Jersey)",2013,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"VIIe","2","Quarter","C-Allgears",439,-9,"NA        ",NA,"Estimated_Distribution","Female",17,"Age",0.47,1237.8,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Jersey)",2013,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"VIIe","2","Quarter","C-Allgears",439,-9,"NA        ",NA,"Estimated_Distribution","Female",19,"Age",0.29,2333.25,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Jersey)",2013,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"VIIe","2","Quarter","C-Allgears",439,-9,"NA        ",NA,"Estimated_Distribution","Female",9,"Age",21.82,983.68,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Jersey)",2013,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"VIIe","2","Quarter","C-Allgears",439,-9,"NA        ",NA,"Estimated_Distribution","Female",8,"Age",15.44,696.87,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Jersey)",2013,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"VIIe","2","Quarter","C-Allgears",439,-9,"NA        ",NA,"Estimated_Distribution","Female",7,"Age",71.29,743.51,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Jersey)",2013,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"VIIe","2","Quarter","C-Allgears",439,-9,"NA        ",NA,"Estimated_Distribution","Female",6,"Age",94.55,506.28,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Jersey)",2013,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"VIIe","2","Quarter","C-Allgears",439,-9,"NA        ",NA,"Estimated_Distribution","Female",5,"Age",133.37,479.36,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Jersey)",2013,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"VIIe","2","Quarter","C-Allgears",439,-9,"NA        ",NA,"Estimated_Distribution","Female",4,"Age",215.11,374.84,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Jersey)",2013,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"VIIe","2","Quarter","C-Allgears",439,-9,"NA        ",NA,"Estimated_Distribution","Female",3,"Age",277.21,287.81,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Jersey)",2013,"Landings","All - reported, nonreported and misreported","Imported_Data",NA,"VIIe","2","Quarter","C-Allgears",439,-9,"NA        ",NA,"Estimated_Distribution","Female",2,"Age",10.27,302.07,NA,0,0,0,0,0
"ple-echw","UK (Channel Island Jersey)",2013,"Discards","All - reported, nonreported and misreported","Raised_Discards",NA,"VIIe","2","Quarter","C-Allgears",101.53,-9,"NA        ",NA,"Estimated_Distribution","Female",7,"Age",0.04,472.66,NA,0,0,0,0,0
